internal_company_id,internal_company_name,internal_domain,internal_country,external_provider,external_provider_commit,external_ats_family,external_company_name,external_slug,external_url,match_class,match_basis,confidence_reason,verified,verified_at,jrc_support,source_multiplicity
EMP-01941,Vestas,vestas.com,Denmark,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Vestas,careers,https://careers.vestas.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-01947,Chubb Denmark,chubb.com,Denmark,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,hrmos,Chubb損害保険株式会社,chubb,https://hrmos.co/pages/chubb/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02020,Intesa Sanpaolo,group.intesasanpaolo.com,EU / EEA | Italy,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Intesa Sanpaolo,jobs,https://jobs.intesasanpaolo.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02023,Rabobank,rabobank.com,EU / EEA | Netherlands,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Rabobank,rabobank/jobs,https://rabobank.wd3.myworkdayjobs.com/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02024,DNB,dnb.no,EU / EEA | Norway,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Jobb,jobb,https://jobb.dnb.no,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02025,BBVA,bbva.com,EU / EEA | Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,cornerstone,BBVA,bbva,https://bbva.csod.com/ux/ats/careersite/1/home?c=bbva,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02025,BBVA,bbva.com,EU / EEA | Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Bbva,bbva/bbva,https://bbva.wd3.myworkdayjobs.com/bbva,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02044,ING,ing.com,EU / Europe | EU / EEA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Ing,ing/icsausdir,https://ing.wd3.myworkdayjobs.com/icsausdir,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02044,ING,ing.com,EU / Europe | EU / EEA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,ING,ing/icsgblcor,https://ing.wd3.myworkdayjobs.com/icsgblcor,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02044,ING,ing.com,EU / Europe | EU / EEA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Ing,ing/icsnldgen,https://ing.wd3.myworkdayjobs.com/icsnldgen,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02045,Santander,santander.com,EU / Europe | EU / EEA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Santander,santander/santandercareers,https://santander.wd3.myworkdayjobs.com/santandercareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02046,Honeywell,honeywell.com,EU / Europe | Multi-region,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,oracle,Honeywell,ibqbjb,https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02046,Honeywell,honeywell.com,EU / Europe | Multi-region,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Honeywell,honeywell,https://careers.smartrecruiters.com/honeywell,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02049,Helsing,helsing.ai,EU / Europe | Multi-region | France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,greenhouse,Helsing,helsing,https://job-boards.greenhouse.io/helsing,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02052,HP,hp.com,EU / Europe | Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,hp,hp,https://hp.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02052,HP,hp.com,EU / Europe | Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HP,hp,https://hp.eightfold.ai/careers,HIGH_CONFIDENCE,DOMAIN_EXACT,eightfold registry domain equals internal corporate domain,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02052,HP,hp.com,EU / Europe | Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Hp,hp/externalcareersite,https://hp.wd5.myworkdayjobs.com/externalcareersite,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02054,Autodesk,autodesk.com,EU / Europe | USA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Autodesk,autodesk/ext,https://autodesk.wd1.myworkdayjobs.com/ext,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02054,Autodesk,autodesk.com,EU / Europe | USA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Autodesk (Uni),autodesk/uni,https://autodesk.wd1.myworkdayjobs.com/uni,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02056,Intuit,intuit.com,EU / Europe | USA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,jazzhr,intuit,intuit,https://intuit.applytojob.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02061,Applied Materials,appliedmaterials.com,EU / Europe | USA | Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Applied Materials,appliedmaterials,https://appliedmaterials.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02146,Airbus Protect,airbus.com,Europe,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,airbus,airbus,https://airbus.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02152,Deloitte Risk Advisory,deloitte.com,Europe,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Deloitte,deloitte,https://deloitte.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02175,Telefónica,telefonica.com,Europe,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Telefónica Global,jobs,https://jobs.telefonica.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02179,Ericsson,ericsson.com,Europe | Canada | Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Ericsson,ericsson,https://ericsson.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02179,Ericsson,ericsson.com,Europe | Canada | Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Ericsson,ericsson,https://careers.smartrecruiters.com/ericsson,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02179,Ericsson,ericsson.com,Europe | Canada | Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Ericsson,Ericsson,https://career2.successfactors.eu/career?company=Ericsson,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02187,KPN,kpn.com,Europe | Netherlands,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,KPN,kpn,https://careers.smartrecruiters.com/kpn,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02190,AT&T,att.com,Europe | USA,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Att,att/attgeneral,https://att.wd1.myworkdayjobs.com/attgeneral,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02211,Chubb Finland,chubb.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,hrmos,Chubb損害保険株式会社,chubb,https://hrmos.co/pages/chubb/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02217,DNB Bank Finland,dnb.no,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Jobb,jobb,https://jobb.dnb.no,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,accenture,accenture,https://accenture.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,breezy,Accenture,accenture,https://accenture.breezy.hr,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,join_com,Accenture,accenture,https://join.com/companies/accenture,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,pinpoint,Accenture,accenture,https://accenture.pinpointhq.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,accenture,accenture,https://careers.smartrecruiters.com/accenture,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workable,Accenture,accenture,https://apply.workable.com/accenture,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02403,Accenture Finland,accenture.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Accenture,accenture/accenturecareers,https://accenture.wd103.myworkdayjobs.com/accenturecareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02417,Microsoft Finland,microsoft.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Microsoft,microsoft,https://microsoft.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02417,Microsoft Finland,microsoft.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Microsoft,microsoft,https://careers.smartrecruiters.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02417,Microsoft Finland,microsoft.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workable,Microsoft,microsoft,https://apply.workable.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02419,Nokia Finland,nokia.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,nokia,nokia,https://careers.smartrecruiters.com/nokia,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02579,Nokia Solutions and Networks Oy,nokia.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,nokia,nokia,https://careers.smartrecruiters.com/nokia,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02596,Oy L M Ericsson Ab,ericsson.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Ericsson,ericsson,https://ericsson.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02596,Oy L M Ericsson Ab,ericsson.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Ericsson,ericsson,https://careers.smartrecruiters.com/ericsson,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02596,Oy L M Ericsson Ab,ericsson.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Ericsson,Ericsson,https://career2.successfactors.eu/career?company=Ericsson,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02643,Siemens Osakeyhtiö,siemens.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Siemens,siemens,https://siemens.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02745,Siemens Finland,siemens.com,Finland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Siemens,siemens,https://siemens.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02811,HSBC Continental Europe,continental.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Continental,continental,https://careers.smartrecruiters.com/continental,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02814,Intesa Sanpaolo France,group.intesasanpaolo.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Intesa Sanpaolo,jobs,https://jobs.intesasanpaolo.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-02832,Morgan Stanley Europe France,morganstanley.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Morgan Stanley,morganstanley,https://morganstanley.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02832,Morgan Stanley Europe France,morganstanley.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Morgan stanley,morganstanley,https://careers.smartrecruiters.com/morganstanley,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02901,TotalEnergies France,totalenergies.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,totalenergies,totalenergies,https://totalenergies.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02901,TotalEnergies France,totalenergies.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,moka,TotalEnergies,totalenergies/100441,https://app.mokahr.com/social-recruitment/totalenergies/100441,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-02972,Generali France,generali.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Generali,generali,https://generali.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03255,SOPRA STERIA Group,soprasteria.com,France,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,soprasteria,soprasteria,https://soprasteria.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03362,EVIDEN - ATOS Group,atos.net,France / Europe,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Atos,jobs,https://jobs.atos.net,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03364,EY Consulting,ey.com,France / Europe,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Careers at EY: search jobs,EYHRISPRD1,https://careers.ey.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03463,AUDI AG,volkswagen-group.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Your job at the Volkswagen Group,VWAGLPPROD10,https://jobs.volkswagen-group.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03468,Dr. Ing. h.c. F. Porsche AG,volkswagen-group.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Your job at the Volkswagen Group,VWAGLPPROD10,https://jobs.volkswagen-group.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03505,Aptiv Services Deutschland GmbH,aptiv.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,join_com,Aptiv Services Deutschland GmbH,aptiv,https://join.com/companies/aptiv,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03505,Aptiv Services Deutschland GmbH,aptiv.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Aptiv,aptiv/aptiv_careers,https://aptiv.wd5.myworkdayjobs.com/aptiv_careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03720,Lear Corporation GmbH,lear.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Lear Corporation,jobs,https://jobs.lear.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03741,Magna Electronics Germany GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,personio,magna,magna,https://magna.jobs.personio.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03741,Magna Electronics Germany GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Magna,magna/magna,https://magna.wd3.myworkdayjobs.com/magna,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03742,Magna Energy Storage Systems GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,personio,magna,magna,https://magna.jobs.personio.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03742,Magna Energy Storage Systems GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Magna,magna/magna,https://magna.wd3.myworkdayjobs.com/magna,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03743,Magna International (Germany) GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,personio,magna,magna,https://magna.jobs.personio.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03743,Magna International (Germany) GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Magna,magna/magna,https://magna.wd3.myworkdayjobs.com/magna,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03744,Magna PT B.V. & Co. KGaA,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,personio,magna,magna,https://magna.jobs.personio.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03744,Magna PT B.V. & Co. KGaA,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Magna,magna/magna,https://magna.wd3.myworkdayjobs.com/magna,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03745,Magna Spiegelsysteme GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,personio,magna,magna,https://magna.jobs.personio.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03745,Magna Spiegelsysteme GmbH,magna.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Magna,magna/magna,https://magna.wd3.myworkdayjobs.com/magna,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-03878,Eviden Germany GmbH,atos.net,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Atos,jobs,https://jobs.atos.net,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-03988,Airbus Helicopters Deutschland GmbH,airbus.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,airbus,airbus,https://airbus.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-04064,Deloitte GmbH Wirtschaftsprüfungsgesellschaft,deloitte.com,Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Deloitte,deloitte,https://deloitte.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
